condition,gr_ratio,hue_mean,sat_mean,lbp_std
rotten,0.629954037416917,7.3776,121.3412,0.03190855684289668
rotten,0.9959483538409959,69.4623,35.1514,0.07932889762716602
rotten,1.0344691903790957,48.63,88.0155,0.06244865089991964
rotten,0.9143596105554176,63.4055,44.2732,0.07585194789093617
rotten,0.8411314377918321,22.2719,133.8386,0.031435903037806266
rotten,1.0198502262566231,36.4988,128.441,0.029245854404153348
rotten,0.9452168938648119,39.8452,31.9377,0.04265705099553971
rotten,1.0014091636098175,80.3625,33.8721,0.09845645737106971
rotten,1.0195548050976622,31.7717,144.9627,0.03170504691368486
rotten,1.004996480466279,47.0356,45.447,0.0767584522956373
rotten,0.8511858515069503,36.4793,146.5342,0.05024736808525438
rotten,0.7606601587412102,37.4795,184.459,0.04024326030127401
rotten,0.972397240188774,46.8192,21.9779,0.03252113158837612
rotten,0.9138276103231192,58.733,33.2849,0.07459491939057994
rotten,0.9575990050502287,42.9925,27.4374,0.03276403515724679
rotten,1.0059058940438255,44.4286,49.4682,0.07440028225008906
rotten,0.9681871275150772,36.2326,36.6762,0.029155514055320495
rotten,0.9888998640682454,19.059,24.1869,0.1800646050547285
rotten,0.8770687316738306,27.1174,145.4115,0.03185768352842086
rotten,0.828268291015075,24.1799,150.683,0.03302293142320798
rotten,0.9400234469739612,80.3354,30.2112,0.06851335635524787
rotten,0.9460658973666612,34.2656,32.8479,0.035719294502339016
rotten,0.773591708617991,19.9653,166.4206,0.04059980295112688
rotten,0.8802685132451334,20.3757,117.9498,0.030546390945795605
rotten,0.8158628731051678,19.2634,126.878,0.039734040817468355
rotten,0.979201181303657,63.8441,35.4241,0.11027545510025276
rotten,0.9920662651892136,45.1921,48.2021,0.07099360533873443
rotten,0.7155184271914672,13.9134,153.2359,0.035780581322051634
rotten,0.879989300378511,69.7232,46.8237,0.06251083105525376
rotten,0.9790097770766988,5.5728,32.7986,0.21240937830278694
rotten,0.9927292922902723,75.5601,54.0527,0.0806499472950796
rotten,0.5730553930575787,6.2964,139.2266,0.03170015772514421
rotten,0.6924720853494905,16.8615,143.2861,0.036275501371267324
rotten,0.6670563015841675,40.0114,109.0989,0.030915012531274384
rotten,1.0208653157593348,82.4064,37.5422,0.0734317914729142
rotten,0.9518208607507569,73.5203,27.0423,0.09080351313881496
rotten,0.9941858996266904,42.4089,39.1596,0.09014156642956067
rotten,0.9742382113564808,61.828,39.3937,0.07927582228361349
rotten,0.758742538126604,20.681,163.5909,0.029230566190703775
rotten,1.0218086823324806,47.3342,38.5951,0.05754499108817131
rotten,0.8614961035271181,21.9547,135.0588,0.03519019749521633
rotten,0.875597883982669,76.6549,62.1399,0.05611607612235728
rotten,0.9789006683044781,68.6068,25.2888,0.08785462992043341
rotten,0.9390094413778394,39.1069,35.3761,0.037871942116996626
rotten,1.0016762153504082,76.028,35.334,0.08624133578808067
rotten,0.701384535042302,13.6619,149.6721,0.030547012944204147
rotten,0.8427312061176274,24.2627,163.8636,0.045799825322597854
rotten,0.9793977198406063,42.6183,59.0648,0.06474862160047519
rotten,0.8008061201702753,23.9035,161.1195,0.03284859205177893
rotten,1.0606008687208206,46.4155,76.6507,0.029734088178775164
rotten,1.1382796800357047,37.8431,124.3595,0.0424001179201243
rotten,1.0286760932974714,49.6353,30.331,0.09908718382331969
rotten,0.38925192948863746,5.3177,185.129,0.029214756542358854
rotten,0.8454083915575877,27.4558,97.8578,0.03634424300677921
rotten,1.0201193240440953,74.1726,28.463,0.1196487358777218
rotten,0.8990837252121847,72.9412,57.8782,0.05452335278947399
rotten,1.113280768560071,35.2566,116.1167,0.037683152730577034
rotten,0.5711592658126012,25.3971,176.6377,0.02943032449407874
rotten,0.7301629341735837,26.5109,158.4147,0.03421774393156026
rotten,0.9219997979748379,71.683,37.3946,0.07784180110190238
rotten,0.9311783730187227,33.2349,36.3978,0.03542038960470479
rotten,0.8565249898111739,16.8525,97.0466,0.07693026711780186
rotten,0.9204667848129917,70.9938,44.5746,0.0676126763195017
unripe,1.028581506713178,9.501,21.8704,0.21781230908860855
unripe,1.0202150735915205,36.5236,39.6498,0.07144915674085317
unripe,1.0417506811258854,12.7991,20.5776,0.2104541850169338
unripe,1.050032175481816,50.9638,110.3873,0.046976462186489126
unripe,1.0122647815976724,7.3803,22.969,0.21829394400777488
unripe,1.042003827305611,11.9474,24.368,0.2117460554320498
unripe,1.1497247764166538,38.1336,175.7092,0.0747071348592875
unripe,1.0442648828736207,10.9518,22.5159,0.21979496807328877
unripe,1.044515392592011,14.2346,24.8867,0.19774798606352265
unripe,1.030098922652982,10.6152,16.0084,0.22193925292779687
unripe,1.0414589283389828,46.0267,114.8796,0.059132529113007405
unripe,1.0337168130125982,12.7518,19.4149,0.20278909731979014
unripe,1.0403122770048736,12.6387,24.201,0.20283252695702383
unripe,0.9830622964971085,36.0478,155.2192,0.04922491238707674
unripe,1.1395884530733429,39.3052,156.6066,0.046636981029704296
unripe,0.9726175145174025,43.1633,80.7081,0.03765047144082645
unripe,1.018094754378419,11.361,22.666,0.19493543544568814
unripe,1.0034478950101007,7.3386,10.399,0.21811295236754133
unripe,1.025758108714236,8.5645,21.977,0.22276022533225173
unripe,1.022898481200601,10.2064,19.6667,0.20767304589516275
unripe,1.0323283300584576,14.7033,24.0593,0.18037777023095936
unripe,1.038406340349408,13.1832,17.8831,0.21404996610800134
unripe,1.0415037740827326,13.9305,24.6419,0.19394020210486904
unripe,1.0101583237572809,8.2176,14.3707,0.2187381950881709
unripe,1.033400590277833,11.6701,27.4837,0.20179012857881862
unripe,0.9219867334214118,19.3178,78.5492,0.06294961476615618
unripe,1.0320311221101819,10.9066,24.2067,0.2110377454179527
unripe,1.0327103136900848,9.0652,29.7781,0.21761422745429307
unripe,1.0143364969700028,7.8835,21.0575,0.2201754345750328
unripe,1.0276675521394334,12.0075,28.4131,0.19447482611493938
unripe,1.0300316071714555,94.8563,28.8521,0.1493402825614693
unripe,1.0432456652716335,11.7629,29.6865,0.20411054355830757
unripe,1.0284892339211942,8.8873,23.0773,0.22147486988412426
unripe,1.0268266038109721,8.7533,17.2183,0.226636559252313
unripe,1.0386548173023895,12.8087,32.5614,0.1910950391629687
unripe,0.9084941099946212,21.9708,142.7326,0.05051451276108339
unripe,1.0330392453857862,10.7548,28.2728,0.2081612836032046
unripe,1.0483878057372902,47.0378,79.164,0.0554930986644655
unripe,1.0328321419873001,9.6875,27.3086,0.21578389187028643
unripe,1.1572649894585798,43.0682,160.0217,0.03250132304674277
unripe,1.0334958551501985,11.1683,24.4659,0.2063926597325603
unripe,1.0316109273930951,10.5209,26.9823,0.20868981765119665
unripe,1.0288880177808115,10.2456,22.604,0.21206118926151013
unripe,1.0289089463932468,10.3944,31.921,0.20378792405757043
unripe,1.0263977267602888,8.9376,29.4867,0.21691819193094272
unripe,1.0381775696802324,11.211,23.975,0.2112610848951452
unripe,1.0235469467159548,8.8608,20.5697,0.21877697774315133
unripe,1.0388089375653469,14.0895,16.3563,0.20121897025852756
unripe,1.0203522522999524,8.609,18.1166,0.2147017186488749
unripe,1.0320606150856897,10.9148,20.4064,0.2113095028413764
unripe,1.0354267236880361,13.5575,21.0515,0.19772525380482117
unripe,1.0289812048210984,11.2823,21.4332,0.20894364788446793
unripe,0.9645478608240668,21.4327,71.4451,0.10889219438338314
unripe,1.0377244439602145,14.3389,56.389,0.17299339870068642
unripe,1.0217534935315207,9.7031,36.0954,0.205056675072016
unripe,1.0557435799806514,16.9299,32.728,0.1736608648889219
unripe,1.0319940987235452,11.6892,18.7523,0.2110083173505137
unripe,1.019727540764404,11.0528,28.1343,0.19537353964231144
unripe,1.0618990385538456,18.2685,40.46,0.16347230344818464
unripe,1.0386826745242237,11.1524,27.5553,0.2107558966935834
unripe,1.0567753555183703,50.9875,79.6981,0.061274203375067185
unripe,1.0414812015027242,14.1004,22.8914,0.19623703522092414
unripe,1.0197337970166314,10.1136,25.2301,0.20413543051529723
unripe,1.0295070344420332,9.8846,16.2763,0.2236725552900805
unripe,1.0873379443351723,24.1212,51.9208,0.12740113028051908
unripe,1.0194490335347952,8.4882,27.2623,0.2148344199395647
unripe,1.0457536702547545,11.4255,29.7241,0.20763524746867407
unripe,1.0279545810957917,8.0318,16.335,0.23237436603291775
unripe,1.0391848906586212,11.2177,32.3059,0.20632477309205025
unripe,1.0383204192986177,12.9466,23.6946,0.20324885237495924
unripe,1.0253138698424393,9.4681,29.2715,0.21060288694870563
unripe,1.0275002360213263,8.9237,20.2557,0.2237708381134265
unripe,1.0240701248191932,8.5807,25.3017,0.2226955769432373
unripe,1.0073699938155678,8.2013,10.4096,0.21878833147685534
unripe,1.0272678951039376,9.0009,20.3734,0.21871505204359565
unripe,1.0355139827229465,10.4285,24.3555,0.2130978929762513
unripe,1.0306933086643115,9.7808,26.363,0.2147790725158622
unripe,1.01950142609662,11.6755,18.3131,0.2000452598588539
unripe,1.0204021710387443,9.5171,20.8717,0.21323817198359654
unripe,1.0307291312408289,11.0681,32.5501,0.20244835388760993
unripe,1.0090537041317345,8.5772,13.4774,0.21628193172487717
unripe,1.0306021080888375,10.8307,22.5449,0.21042629111198094
unripe,1.0227528712668936,9.0268,28.9655,0.2137301663099149
unripe,1.0297025300789662,9.779,23.4774,0.2184593783531737
unripe,1.0128036338559956,6.8835,11.8589,0.23314594568451882
unripe,1.0926467156347424,48.2051,80.9095,0.05687767575554565
unripe,1.0439534633598517,14.3112,50.3746,0.1779616082015049
unripe,1.6078625065596954,58.6977,133.9635,0.08380282810618875
unripe,1.0069285893671724,7.2495,9.2706,0.2261954862276591
unripe,1.3873209963285902,47.008,168.0811,0.03841775630753071
unripe,1.0366485094172204,23.7231,37.5237,0.14309088019823274
unripe,1.0255302248291083,10.7179,22.1298,0.20166336303817403
unripe,1.0329289945287823,9.4092,25.6558,0.21848683253334217
unripe,1.02448689140583,8.7948,19.8181,0.22112910254016857
unripe,1.0287966153955361,9.7478,18.8592,0.2189059341142127
unripe,1.0501375092697152,48.4565,86.0352,0.059167203747514115
unripe,0.9203948701596583,41.4083,79.7281,0.048402871810786514
unripe,1.028060062266483,11.2102,26.698,0.20058581204051562
unripe,1.01844358113775,8.8681,15.379,0.21902462873020842
unripe,0.9203948701596583,41.4083,79.7281,0.048402871810786514
ripe,0.8887092659775692,81.3136,89.0155,0.03417949677462137
ripe,0.8407944306882267,79.3064,82.7689,0.031640353977156734
ripe,0.8887252453177756,45.9257,109.1271,0.04893025648329637
ripe,0.8569456127187801,87.9284,65.7618,0.049520258475795026
ripe,0.7742609059374687,65.4782,85.6738,0.05812359245026352
ripe,0.7772993536768236,28.4568,112.0538,0.05599258878970471
ripe,0.8568335601832908,18.2671,105.517,0.06742219218544328
ripe,0.9161563765497261,75.383,63.499,0.06085822868979392
ripe,0.9808084526393323,63.1289,60.6854,0.05306269875757235
ripe,1.0429288018787246,70.7068,107.9731,0.057261173576379235
ripe,0.7966674793460303,73.4744,109.4519,0.04202239878501492
ripe,0.9295545997412572,73.7572,76.2109,0.06389970265332512
ripe,0.9176493508295331,58.7904,55.929,0.03937458570816876
ripe,0.8498452568896011,76.6006,86.5349,0.04316572714118626
ripe,0.939992568176283,74.6342,57.6915,0.050739452100757865
ripe,0.8425311844560043,89.5786,86.1497,0.04973135831148551
ripe,0.8367114326356738,52.3276,75.8466,0.06779769906922133
ripe,0.9308599052405888,41.8503,63.8287,0.0748602831872762
ripe,0.8171942043903149,15.9385,95.7999,0.06751664979164991
ripe,0.8359989904611776,41.477,119.3722,0.07040302549612966
ripe,0.9115128406138006,90.5973,57.0117,0.032124227613961505
ripe,0.9870324792418527,47.5431,41.2146,0.08566313091717091
ripe,0.8482542642943481,81.0776,72.0569,0.04657518652207578
ripe,0.9220944878307986,46.2252,98.65,0.05771613292082006
ripe,0.9415847859516143,48.2144,89.1855,0.0618199320546024
ripe,0.9153136330282434,75.9697,86.1598,0.0350586080692628
ripe,0.8378302549669634,78.2406,81.4737,0.03267065961664266
ripe,0.9704070365831308,51.5737,75.1048,0.05671721078611528
ripe,0.6760379240587907,9.8286,138.125,0.06853714320761066
ripe,0.7444968167891829,61.8232,101.6182,0.058402910880518785
ripe,0.849883404863474,82.5106,75.2918,0.03487446056581742
ripe,0.8496550708257614,73.4023,87.2453,0.04891388350480348
ripe,0.8935809290227081,90.755,63.9195,0.0418473416079177
ripe,0.8921638750713704,94.1927,52.4103,0.03061182777640994
ripe,0.8644629351902883,85.2936,67.7462,0.05452058326362165
ripe,0.9767379801388367,53.0904,76.145,0.05581324215073853
ripe,1.103751482099382,84.9616,82.9649,0.0534384318578761
ripe,0.9500189077454753,50.1084,90.2433,0.061647108604053175
ripe,0.9058971668724366,80.6293,79.1849,0.042562659687074116
ripe,0.840399513441242,77.5402,77.3073,0.05807696616839944
ripe,0.8383012543343726,75.7134,90.0641,0.049392873975018584
ripe,0.891514487720096,78.9855,93.0564,0.034568106684645154
ripe,0.9923569353137398,67.2198,94.2314,0.04188505699708583
ripe,1.064426693621202,78.2249,105.0303,0.04774915705584763
ripe,0.8574737217024033,77.2085,93.7761,0.036496766976454195
ripe,0.9041163928689497,73.5986,69.5426,0.0538396136633637
ripe,0.9639798490006454,43.5648,39.9965,0.08143820969712905
ripe,0.8088335590034161,97.3419,75.9316,0.07332663908106413
ripe,0.8964541445654484,43.7815,105.8113,0.05344696436121217
ripe,0.9937778516076063,73.3539,76.9448,0.04959108790405938
ripe,0.8680073550652986,86.4786,65.0983,0.040034285302468574
ripe,0.8671993978248025,41.7972,59.9516,0.04928975552296951
ripe,0.8964513999573502,88.548,61.7567,0.03306339365191302
ripe,0.7174056130813666,69.8863,82.7532,0.05506726794924112
ripe,0.9753675005530928,67.9021,84.8843,0.04835899088620731
ripe,0.8325022191824005,78.1527,87.0777,0.03342382383535088
ripe,0.8600646026886719,84.9074,74.7388,0.034002264627062254
ripe,0.8972681578616147,55.8714,63.8309,0.03793734307660661
ripe,0.8917845696747319,56.6865,60.6085,0.05253499785331693
ripe,0.8981892337676434,47.5265,103.4177,0.052985545193368594
ripe,0.7656320864450413,13.8771,128.0286,0.0551466952717184
ripe,0.8308722105263957,75.2813,105.6412,0.042609365163504706
ripe,0.9794574498534183,42.0617,46.5678,0.06954368410598287
ripe,0.8771825047935002,78.3942,96.7866,0.03521332133940228
ripe,0.9225451064405669,64.031,62.9498,0.03746747922824856
ripe,1.0318430243874173,58.4935,39.1122,0.0561380263223575
ripe,1.0990882444711432,81.5289,94.9861,0.04890828150243674
ripe,0.7931916696649494,87.6961,81.1494,0.06774112487316865
ripe,0.8546235262423878,73.92,69.1199,0.04482858462630823
ripe,0.8814431894065808,79.0964,74.0172,0.04554845770808347
ripe,0.8408431092388872,75.4186,95.539,0.036477198353682294
ripe,0.7805881955390361,90.783,83.9915,0.06414729923525249
ripe,0.9012053539416846,57.1136,59.1062,0.039167537575052896
ripe,0.8442302481554355,78.3352,88.6588,0.03351772664986861
ripe,0.7556030888745527,12.8226,110.4676,0.08211295877418796
ripe,0.8503442868531012,78.6201,65.4104,0.04361002177962805
ripe,0.7805475442507464,87.7309,90.1812,0.058499641018689666
ripe,1.0163605582063808,69.2336,93.1556,0.06133750890970012
ripe,0.9014336075803134,75.9263,74.4921,0.04909030453682304
ripe,0.878103311037816,74.7367,66.8446,0.05188385104694536
ripe,0.8538986774343483,78.8833,83.5521,0.04551401981352223
ripe,0.8350693730230351,78.0017,88.5115,0.03273701268878481
ripe,0.8705360881730594,82.3753,76.6039,0.03374569601848872
ripe,0.6928958151515817,29.3217,125.2374,0.03873824982752667
ripe,0.8793488938752436,48.0198,59.2367,0.05513575971537899
ripe,0.6702954626465333,19.1838,180.2844,0.03781502346573389
ripe,0.9812298034620344,68.9021,61.8632,0.05281675869875088
ripe,0.9216278172244987,48.2517,100.2609,0.048376213158244905
ripe,0.9432956535098308,52.4106,87.7377,0.04729691321378807
ripe,0.8340215672157812,78.503,98.4667,0.04323311230557175
ripe,0.8685678709215847,65.9854,68.3096,0.050612547846237435
ripe,0.725657055811125,52.1108,112.7754,0.044597869899830486
ripe,0.8698620507147665,101.5506,62.8524,0.04298620708588322
ripe,0.9467358896220164,58.1685,97.5558,0.04788740961402443
ripe,0.904334134403392,54.4068,58.3354,0.036741910670649754
ripe,0.9736467743447625,42.7165,47.9107,0.08831335119018047
ripe,0.8857920708943138,78.5441,78.9974,0.04312894619194838
ripe,0.8459145819700038,76.5738,98.3261,0.036759923826495365
ripe,0.8573712385724802,82.2436,75.0268,0.03404673258578808
ripe,0.6892206615395897,23.5561,113.0167,0.02902202611520333
rotten,0.8843959517150544,68.4659,68.4423,0.032521408330336364
rotten,0.8921103523442199,82.1681,60.7835,0.02969171601345534
rotten,0.7430791047995208,55.0061,91.1049,0.03007720066460761
rotten,0.6760411022436766,18.0733,188.6248,0.05056492855219552
rotten,0.5975674123296266,21.5739,147.3919,0.032798810950777586
rotten,0.9177282726767625,82.5092,61.7595,0.03173556364394007
rotten,0.8949329785775003,72.6853,66.522,0.030510916076280255
rotten,0.892370656546308,79.4773,69.3423,0.032477499900531795
rotten,0.9757682928126792,35.8548,19.4162,0.1374468915480509
rotten,0.8201461805963283,56.0139,91.6805,0.04359772929430898
rotten,0.8281471498858971,16.4383,90.6227,0.07574995708812243
rotten,0.8931621920666294,6.2336,48.0122,0.11398452525409539
rotten,0.88209497342958,79.611,66.2956,0.03143402614687434
rotten,0.8186039601000188,25.7686,100.3331,0.050739136763302425
rotten,0.9024644906264114,75.7036,72.3486,0.03133601761238353
rotten,0.9092409391426045,76.4469,51.1513,0.045329041458970376
rotten,0.7978787695508684,17.9106,109.2524,0.08192893261026613
rotten,0.925105729837676,79.0668,70.636,0.03356834818358856
rotten,0.9292912901324064,78.9013,54.3181,0.03252297649029761
rotten,0.8909014800501346,72.5107,76.5879,0.03413060210085694
rotten,0.9076681213164589,83.9328,62.4595,0.03200456217158956
rotten,0.9042615951445724,38.7411,59.7143,0.034863218436583146
rotten,0.9098247345581206,71.6897,51.9821,0.03797275338596892
rotten,0.9061298913312457,37.8828,61.4122,0.03358690220568702
rotten,0.7841534725795392,41.3087,131.2551,0.03813866803795183
rotten,0.8435912771233475,60.8094,82.9574,0.05388112841635153
rotten,0.9369695017175231,70.8476,41.7619,0.029980360234997772
rotten,0.9069300715747179,73.5793,61.794,0.030119993356881026
rotten,0.7205829570036991,16.081,119.5449,0.04409907028057456
rotten,0.912938542633957,87.5539,53.7004,0.032934662587964396
rotten,0.7212224411729293,44.3593,95.3866,0.041584396107844916
rotten,0.9257039234830914,66.3893,47.6399,0.03397301870262881
rotten,0.98409301543158,85.3339,46.8717,0.0753247635168225
rotten,0.9085736452406371,79.8346,67.054,0.029627217213644034
rotten,0.8976185694841562,67.6571,56.3732,0.03659647523645057
rotten,0.8877033335723613,81.904,67.3155,0.03157590853484017
rotten,0.8186039601000188,25.7686,100.3331,0.050739136763302425
rotten,0.9177488581162723,20.6849,55.4173,0.05681682848729212
rotten,0.9090511759231886,34.487,56.1357,0.05927459826348301
rotten,0.8901353767371666,62.5914,55.7801,0.03320876390020314
rotten,0.9265604181655054,13.1948,44.8369,0.10460394828978303
rotten,0.8262620417790679,52.3444,109.3722,0.03723911921249816
rotten,1.0015851046389956,78.0009,107.7857,0.04564344421254092
rotten,0.8375632981031942,43.5456,84.0623,0.06065818987790615
rotten,0.8754528473195332,80.8373,74.2273,0.03645449217495992
rotten,0.8944254554680351,82.5846,63.7355,0.032290091356195795
rotten,0.8743526665969437,69.5787,109.7944,0.028365084167671428
rotten,0.9030462360804477,79.4651,72.0758,0.03193806506030057
rotten,0.8220758949009253,53.5338,108.7429,0.042298747022130136
rotten,0.901414163288881,69.7402,57.7825,0.0372597638173183
rotten,0.9515168732596484,88.7019,49.2938,0.03227968401009533
rotten,0.7813549578607184,47.4073,128.4563,0.0352155647370871
rotten,0.8323305031669839,19.8187,107.9293,0.050321943518643435
rotten,0.8704423214801914,31.1956,60.2529,0.05909642966627952
rotten,0.9159028347713694,79.6484,71.5655,0.033414338236402295
rotten,0.9341834555355217,83.1615,61.5838,0.031026472564690166
rotten,0.9021590356562078,76.7306,61.4601,0.029531407007211477
rotten,0.8991401364067217,48.0116,60.9718,0.05737366991348604
rotten,0.9090910516721179,86.1705,62.493,0.03556886278399931
rotten,0.9129757306893513,78.235,82.2376,0.03241021443603722
rotten,0.8819170686186937,78.0146,67.2088,0.031302204392087696
rotten,0.9176342976732287,78.8106,50.6966,0.03199306174462345
rotten,0.9123253057248913,76.9018,63.0922,0.03203860171409959
rotten,0.9467961097770746,81.5554,67.6014,0.033135207857812085
rotten,0.9918215627295814,29.8905,25.5242,0.05039490053062979
rotten,0.9930173600084272,80.651,111.6402,0.045249596678760516
rotten,0.9350255273729109,76.1639,64.1477,0.03232686189210135
rotten,0.8775229706432953,35.8546,71.8733,0.031781189401877186
rotten,0.9521126104034724,90.1141,47.1593,0.03357129726082377
rotten,0.9432312478479277,77.9251,63.8769,0.03117826165464623
rotten,0.957672026911654,76.9359,75.2339,0.0567926227546758
rotten,0.8887260262784646,72.8534,84.2594,0.030976991458307974
rotten,1.0106027934802724,86.4691,32.6657,0.033315371824099715
rotten,0.9230920058921687,77.6457,53.0936,0.030005232873949454
rotten,0.8936271720737484,81.6509,64.3334,0.03315297874671559
rotten,0.9329044988781494,68.9012,43.4584,0.034050521284821944
rotten,0.9064232808290468,76.7057,55.8251,0.03385607773754593
rotten,0.8772807884771734,82.3318,68.118,0.03072217439914092
rotten,0.884765373240125,70.0972,64.9827,0.029928247523382658
rotten,0.9085638533112808,37.9197,60.9211,0.03648788839784685
rotten,0.997183461712918,31.2738,25.5242,0.05245558120400233
rotten,0.9323687420266381,76.5969,75.393,0.03282803679455206
rotten,0.952727812936049,69.3514,37.6531,0.031022636893202983
rotten,0.9079792969467203,82.528,60.696,0.032142246340188724
rotten,0.7605952467497231,12.8546,106.7858,0.03745389164985985
rotten,0.7953839105051599,14.6995,91.1521,0.07247429888553247
rotten,0.9065608510868526,72.445,55.0591,0.03953717237850176
rotten,0.9188687979063438,81.6994,69.2417,0.03160268975578272
rotten,0.8973023431716739,73.0668,80.2502,0.03307509636843418
rotten,0.8876185518873707,79.6005,75.4361,0.031261829757781925
rotten,0.919305955435436,42.5837,62.4036,0.04434762676408578
rotten,0.9052828433902663,60.912,46.4366,0.028966049089100734
rotten,0.8854046647906271,75.0574,73.1941,0.03317083055607651
rotten,0.9008787510960057,64.6308,54.6924,0.03846159122688687
rotten,0.9237588389541396,81.1978,72.3567,0.03247460546009882
rotten,1.016129495014942,43.7043,30.4896,0.03602621267550091
rotten,0.9294770505478928,26.9162,40.8421,0.05704605156668732
rotten,0.9220825299753204,15.7433,65.4571,0.09707080919676858
rotten,0.9344088348487765,79.6725,48.0231,0.03142833116476998
rotten,0.9361950642164187,18.3486,46.009,0.08327450989716524
unripe,1.3944086932059678,66.9334,124.6115,0.030787464978630934
unripe,1.288711213387377,102.8283,77.8189,0.049471001602054955
unripe,1.0266428331731303,37.2207,77.8474,0.0395843403341096
unripe,1.0441118053894705,37.4616,94.0461,0.0360796895737706
unripe,1.1893232269943912,36.331,223.9051,0.11773724982870794
unripe,0.9575585408707961,28.9984,106.1445,0.02973587059131035
unripe,0.9691186389075486,31.4448,115.6503,0.03174369228364066
unripe,1.1264480948522149,38.4083,112.6629,0.06007573552839932
unripe,1.0071231467115214,27.0628,62.838,0.056062839736954015
unripe,1.0341801820642493,42.5333,96.3412,0.038488361873477143
unripe,1.0381424933764378,34.5439,115.289,0.03691525429585245
unripe,1.4710094365509125,68.4828,133.6715,0.03380600538027868
unripe,0.9867582397483242,37.6449,115.2303,0.03957380446313928
unripe,0.9402539908583903,24.8263,113.7788,0.037849517826697376
unripe,0.9703493323984506,52.0987,71.486,0.036325720911443565
unripe,1.0434473963932076,39.47,93.341,0.035100370364906305
unripe,1.0355599606020696,36.7164,105.352,0.035362126629346034
unripe,0.9180595695184739,53.3597,99.4437,0.03403098587711468
unripe,1.017590112327031,35.1947,82.1374,0.037307318313189335
unripe,0.9480957394542173,26.3576,149.1287,0.03644398441079635
unripe,0.9883541447144947,70.6446,53.449,0.036364928155236585
unripe,1.0453904644381056,47.7524,98.7036,0.03414258337863227
unripe,1.5210493221991424,46.9961,224.1821,0.07871687238934694
unripe,1.0406026558164783,36.1691,103.7973,0.03626496931939927
unripe,1.6731554166688414,50.9983,222.814,0.03627456408748189
unripe,0.9769014068735121,35.682,102.8131,0.032591808783612404
unripe,0.9865490644478844,36.746,121.0458,0.03708916283397185
unripe,1.0550764114912379,34.6108,99.015,0.03715128530379476
unripe,0.9667489926126698,35.0818,107.6179,0.03614991009309202
unripe,1.0076576996248348,20.1071,33.3349,0.14278586063025442
unripe,0.9853049186544924,33.9261,72.586,0.04127435038446136
unripe,0.9723726412300607,51.5505,76.4649,0.037883505641808916
unripe,0.9686432131501584,29.6556,98.3532,0.03606494142155043
unripe,0.9366724950198706,33.5793,118.2399,0.03707052737317282
unripe,0.9816473479813065,41.8511,69.8241,0.030725787212229162
unripe,1.4467844628026976,47.7763,173.0847,0.043705743325310936
unripe,1.0524788385787398,37.7713,74.5552,0.03864129914613858
unripe,1.0490178201191647,36.4611,113.7142,0.03474487012148065
unripe,1.000419596538222,31.3256,25.9866,0.09120268635482408
unripe,0.9637447474782954,31.9608,103.3077,0.035569678094508526
unripe,0.9939982476150394,35.4616,107.9671,0.032772702051939356
unripe,0.9873449226433617,33.1391,121.7711,0.032293962280764185
unripe,1.0357736213555708,33.6271,109.1365,0.03758337397995951
unripe,0.9923777071592971,34.8975,108.1988,0.03150396800089633
unripe,0.9739600760316541,33.7103,111.8295,0.030730538553873844
unripe,1.032381170499691,28.9291,85.7071,0.030692213993317546
unripe,0.9946087864823746,21.3628,67.0008,0.1277260114336043
unripe,0.9411598189495054,33.0781,115.7591,0.03761531602574964
unripe,1.0389756336973142,38.8511,108.2273,0.03087869815599908
unripe,1.064626852817934,42.0351,151.9138,0.05409811456432357
unripe,1.0384879009129788,41.5533,107.5485,0.03313010715015089
unripe,1.0687612802023312,38.1571,108.2285,0.03638609624204293
unripe,1.0356053217564363,36.7755,104.0274,0.03195459278094122
unripe,1.0062708309563346,36.3804,51.4148,0.03120118587177893
unripe,0.9530094465571047,45.6806,109.1631,0.04726939812979557
unripe,1.015807396604716,19.8896,42.1384,0.12837192059287783
unripe,1.0356085011152,36.7152,97.0629,0.03901609923730905
unripe,0.9693200697048385,31.2842,113.7727,0.0332738636136318
unripe,0.9235756358568888,31.3417,183.7497,0.03094097606425064
unripe,0.9723908174739002,48.0586,73.2188,0.03246290190031125
unripe,0.9589332840820939,30.4772,106.0586,0.03049153980719985
unripe,1.0644717077329207,36.3442,107.8409,0.035549317852066435
unripe,0.9819808982392675,25.2335,76.3009,0.03384169026173114
unripe,1.0317124165300988,41.2947,108.0153,0.031097588327820343
unripe,1.0318099486344983,38.0421,88.0434,0.03086515834739016
unripe,0.9741775106902727,34.5123,96.124,0.036100554008759334
unripe,1.0438976666376385,36.0038,99.2422,0.035191135243869534
unripe,1.0413044811701335,36.8293,97.031,0.03739783415814719
unripe,0.9914906271970224,57.6938,68.184,0.03035895254806507
unripe,0.9953928475680935,44.9903,72.8715,0.03756753917569976
unripe,1.139516937684268,37.0465,78.7643,0.028387602925200088
unripe,1.0335965711872535,35.2288,108.6602,0.032190837202420663
unripe,0.9669704800053309,33.02,167.9552,0.06494429920444478
unripe,1.0048071881320477,45.6318,55.643,0.04498092928781422
unripe,1.0936082624961756,63.6856,104.526,0.04095175209517403
unripe,1.0300789116741618,36.7668,90.6518,0.04309607870361926
unripe,0.9933338482316165,34.0169,123.7118,0.03204219093312222
unripe,0.9955991687864683,36.2582,99.0674,0.03256574887497437
