label,item,condition,red,green,blue,gr_ratio,pair,group
tomato_unripe,tomato,unripe,178.7884,186.7192,156.202,1.0443585767065504,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,101.6329,94.9899,22.4415,0.9346372982111374,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,215.1636,223.7564,182.5245,1.039936118191292,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,166.229,170.1291,151.2539,1.0234622056111615,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,139.2394,162.6593,94.6944,1.1681987916624261,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,126.8685,144.9838,60.8104,1.1427879958950569,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,105.285,101.9011,89.7104,0.967859609936272,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,114.2782,131.76,55.5285,1.152975798070185,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,155.622,154.8497,139.459,0.9950373276590885,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,132.3402,144.329,89.3354,1.0905907570746398,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,158.0459,147.7216,118.0819,0.9346753004369281,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,107.6758,109.1065,47.8459,1.0132870987418985,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,146.9401,156.0977,127.2938,1.062321986562402,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,151.3481,156.4503,148.9852,1.033711681654995,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,165.0249,168.2734,151.126,1.0196849019773082,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,153.7419,154.9296,143.1049,1.007725278484751,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,153.8384,149.5743,139.91,0.9722819466902805,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,234.5299,235.9831,205.6556,1.0061962205834045,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,160.6029,148.6751,131.3932,0.9257310987178244,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,154.0758,151.119,111.7631,0.9808094393745843,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,165.4778,160.0391,130.4092,0.9671333498080507,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,153.0031,153.0663,144.6642,1.000413056987649,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,185.6968,173.1793,151.5592,0.9325917251530899,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,167.3483,166.8531,152.3761,0.997040896160637,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,190.8643,175.9902,152.3604,0.9220697588702038,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,199.0678,218.1238,164.7213,1.0957261742194058,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,223.4386,229.6964,200.0597,1.0280067945824634,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,157.9632,157.87,155.2301,0.9994099828351795,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,168.9412,165.0089,124.9246,0.9767238484352908,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,152.9793,149.9196,119.7895,0.9799992483950493,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,142.5653,148.9507,75.3829,1.0447892927325984,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,226.0038,233.2144,196.9072,1.0319047687166996,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,167.1345,168.1332,152.4947,1.0059754209575196,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,173.9715,165.37,153.5702,0.9505579882304976,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,157.0732,160.4792,147.0759,1.0216841509456471,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,129.233,128.8902,88.672,0.9973474190234117,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,153.21,151.0091,150.5567,0.9856347432567407,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,215.1602,220.2914,195.8555,1.0238482720138378,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,129.7106,95.3812,62.3475,0.7353385094561393,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,69.6577,83.9797,33.0525,1.2056053931495672,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,150.8291,148.6135,128.6421,0.9853105204147572,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,109.4399,106.3117,95.7196,0.9714162661751677,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,105.2609,118.3975,13.4596,1.1248003662822532,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,169.9762,162.0896,114.6184,0.9536017339274454,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,185.8161,176.1165,156.1387,0.9477999971595572,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,94.0671,95.8366,73.5202,1.018811029373596,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,190.5659,179.4236,159.4198,0.9415304577496264,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,212.1382,211.4457,130.0907,0.9967356138746551,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,145.5335,149.6882,118.6956,1.0285480591853555,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,217.1599,221.4113,199.9797,1.0195772745355969,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,148.3355,145.9941,87.4453,0.9842155048237576,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,159.5451,157.3198,143.0673,0.9860522135367854,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,77.9296,105.2136,52.1524,1.3501108519726672,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,151.9201,155.356,144.87,1.0226164870703978,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,173.9059,168.9702,135.7481,0.9716185536452844,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,38.114,69.2567,7.4966,1.8170934087974653,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,135.0666,148.6544,54.1357,1.1006007325230611,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,155.1306,154.7088,140.2002,0.9972809942249886,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,174.643,171.4094,155.9719,0.9814845085031493,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,154.216,155.1565,145.0152,1.006098582468106,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,147.2037,147.0933,130.0185,0.9992500120632157,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,94.4683,84.0215,36.2989,0.8894147466460735,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,83.5803,116.5733,30.9737,1.3947461136805432,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,146.491,150.6948,140.5475,1.0286966364575525,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,191.0689,179.9923,161.1819,0.9420282372378328,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,153.852,156.4465,142.851,1.0168636025734887,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,142.5882,138.0418,111.2484,0.9681151668362797,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,166.4069,169.2266,156.1226,1.0169446037577492,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,152.9648,156.4002,146.2164,1.0224587550700637,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,149.2773,161.3443,127.3329,1.0808361279254373,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,152.5037,154.372,141.8211,1.012250843669689,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,147.3205,151.0284,141.5083,1.0251689274393656,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,154.6116,156.7956,145.6053,1.0141257123390113,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,179.9083,179.1321,191.8288,0.9956855742859804,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,165.0174,163.7104,139.5101,0.9920796171065619,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,159.1728,158.0446,141.612,0.9929120993479282,Mango Unripe vs Tomato Unripe,B
tomato_unripe,tomato,unripe,98.0958,120.488,62.3003,1.2282686799203566,Mango Unripe vs Tomato Unripe,B
paprika_ripe,paprika,ripe,116.438,62.5877,68.1708,0.5375195336787,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,212.9497,116.2411,93.9646,0.54586176667137,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,175.216,89.8108,35.1222,0.512571908315611,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,242.7128,185.3565,181.5058,0.7636865432573539,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,156.8341,85.3256,76.3737,0.5440500468708651,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,226.5632,175.5375,182.54,0.7747838096620112,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,55.1682,17.9654,25.6736,0.3256477404438111,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,90.7246,67.7477,19.1525,0.7467401261979648,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,180.133,107.457,98.1428,0.5965425513562614,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,67.292,34.0845,30.2667,0.5065163688623259,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,149.7736,45.608,47.5551,0.3045129428383043,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,242.0482,213.3119,209.201,0.8812786011989405,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,132.0547,107.3478,107.4323,0.8129040404248843,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,237.1222,164.1326,158.823,0.6921857139812901,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,245.0993,191.7794,191.9049,0.7824559238543076,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,226.8472,153.4178,155.4438,0.6763045756072609,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,149.028,97.5693,90.0868,0.6547044806700454,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,152.4831,81.2141,61.7331,0.5326104956378084,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,111.5337,69.3002,68.5758,0.6213386570934287,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,205.321,169.4865,167.2256,0.8254708440662629,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,237.546,161.911,160.4497,0.6815985085768714,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,137.6066,44.8463,32.2978,0.3259022435994913,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,152.9954,43.1448,31.8382,0.28200063347002174,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,114.188,103.9675,67.5782,0.9104940894796818,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,232.448,196.245,188.6703,0.8442533347490478,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,210.4733,134.1161,124.2025,0.6372119378694973,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,239.7984,224.9583,224.5739,0.9381142620713306,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,212.7913,152.1985,153.2401,0.7152477534784187,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,239.3843,188.1522,174.3174,0.7859838728522135,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,91.7363,55.5611,57.8098,0.6056610021805872,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,150.3881,88.1552,68.1286,0.5861846742781863,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,46.7056,5.5015,1.7651,0.11779101183175013,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,241.7684,71.0975,18.3933,0.29407275601744165,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,152.8364,64.6018,46.7183,0.4226859542446305,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,91.3684,41.1044,17.5779,0.44987544435630433,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,239.7123,171.2793,166.675,0.714520278206332,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,21.5784,5.6842,5.2801,0.2634208160280273,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,227.8519,152.5385,152.9902,0.6694633633976133,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,58.5049,17.4763,7.1877,0.2987151452491134,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,87.3261,17.0747,14.8891,0.1955280243188689,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,207.2615,174.1969,169.8611,0.840469161708908,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,231.1342,187.4717,185.9073,0.8110945900213185,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,156.0853,64.6259,33.0298,0.41404219094275896,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,245.6832,180.7435,175.1054,0.73567708033892,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,40.3964,18.5916,19.5998,0.46022911793553095,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,113.1149,48.9239,53.6544,0.43251507597571076,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,229.1831,170.6484,166.0769,0.7445941662164699,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,169.2942,102.0505,72.5909,0.6027997379544029,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,155.1661,45.1253,47.3435,0.29081932012972345,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,209.3004,196.7857,196.3538,0.9402069898566511,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,237.3326,171.2848,170.1749,0.7217078449327743,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,214.1207,142.1503,142.6265,0.6638792948842438,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,160.5853,64.1229,47.9286,0.3993074060993914,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,232.3212,161.2081,157.5867,0.6939018019280987,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,187.1215,54.3967,38.1833,0.290702563357484,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,144.7365,39.9068,17.4343,0.2757203588885985,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,228.7625,176.8393,175.9099,0.7730257329194002,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,136.3685,63.1908,48.6955,0.46338266928665583,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,239.751,169.076,170.1094,0.7052149909480461,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,126.5619,84.7745,51.8141,0.6698263800572971,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,123.4425,72.0922,41.4774,0.5840144149380124,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,62.4457,15.904,15.4917,0.2546852664845575,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,145.1956,60.0652,44.8396,0.41368470935975526,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,74.6434,19.3277,17.9347,0.2589338071559735,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,135.6798,94.6361,73.4457,0.697495863809529,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,179.3959,129.6788,118.6157,0.7228637849423326,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,222.8747,171.7337,171.6748,0.7705392277789304,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,207.4756,165.1636,167.6709,0.7960627620979877,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,228.7665,209.141,205.8131,0.9142116484965602,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,194.5817,126.4638,118.8777,0.6499264799828223,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,184.7097,153.9848,150.1822,0.8336584335654358,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,218.2123,147.0607,146.2815,0.6739340510414213,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,197.2129,148.0487,146.6605,0.7507049450076291,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,124.9931,110.6251,81.4691,0.8850496476601537,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,150.4572,104.3428,69.7528,0.6935048592323607,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,154.6046,50.2357,34.099,0.32493017462009427,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,137.6407,104.7006,75.0853,0.7606805199284766,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,33.5396,6.0946,3.9402,0.1817135510944212,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,154.6046,50.2357,34.099,0.32493017462009427,Paprika Ripe vs Banana Unripe,A
paprika_ripe,paprika,ripe,233.1349,184.2167,182.3643,0.7901721244216455,Paprika Ripe vs Banana Unripe,A
banana_unripe,banana,unripe,182.2615,169.0806,116.8165,0.9276813757832489,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,210.7088,198.328,179.4393,0.9412421268535432,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,203.2059,192.0568,171.21,0.9451339702974472,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,213.0441,202.2487,183.5805,0.9493278577096111,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,168.3984,174.2006,150.8398,1.0344551905810555,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,212.5189,215.5243,192.1074,1.0141417962631005,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,108.8334,118.2253,44.9862,1.0862961086734761,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,146.7205,155.9432,117.7459,1.0628589661099916,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,114.0432,111.3277,90.2763,0.9761888391750771,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,205.4964,194.0455,172.1289,0.9442768781142791,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,209.0895,197.797,179.3051,0.9459920228132355,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,158.4843,160.8724,114.9747,1.0150683631434259,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,160.5117,153.3567,91.7164,0.9554238042745556,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,140.0099,153.0069,102.3095,1.0928291421333125,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,215.9121,204.0311,186.9629,0.944972973052585,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,154.6529,162.5137,119.3294,1.0508286553253858,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,208.3062,196.4415,175.2707,0.943042017265727,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,107.4783,108.3808,75.5039,1.0083970344860587,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,153.8499,162.3342,125.8107,1.0551466003218295,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,115.9816,145.0182,75.039,1.2503552179797899,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,169.9921,179.7532,161.7836,1.0574208974568766,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,209.5559,196.9078,179.5687,0.9396433078732533,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,220.1899,232.6519,184.7992,1.0565965965895958,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,212.9308,201.8,181.5152,0.9477257355548107,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,83.2593,120.637,47.7444,1.4489312131025458,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,166.6973,172.7054,140.3304,1.0360419692697964,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,159.1158,168.7802,126.1041,1.0607381475583308,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,217.9686,205.8649,190.8438,0.9444704377397917,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,207.942,196.2784,186.4942,0.9439093548012939,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,210.7969,198.0281,180.1635,0.9394260497216702,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,213.1127,202.4835,182.6165,0.9501240378911063,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,209.0745,197.0721,175.7611,0.9425927076587881,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,211.0227,201.5979,178.7551,0.9553375018169254,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,164.895,172.8924,157.9271,1.048499948157919,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,131.4305,139.2496,114.8168,1.0594922711281454,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,214.0194,203.1334,183.759,0.9491354477718588,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,219.3335,226.1113,209.4312,1.030901795526439,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,210.5737,200.2893,176.0823,0.9511600881251548,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,213.7134,203.1294,184.733,0.9504757261338048,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,131.3379,135.5154,104.4089,1.0318072617895728,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,163.684,171.1233,163.1075,1.0454491517469688,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,200.8697,218.6801,154.7102,1.0886664285919359,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,214.2113,201.8629,188.8686,0.9423541104397662,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,166.8907,187.9521,93.7627,1.1261987568738177,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,211.4103,201.1175,179.7194,0.9513136259145669,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,202.6208,216.1488,188.4551,1.0667651047337434,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,157.518,166.8874,153.4798,1.0594814493614606,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,214.13,200.5491,186.3252,0.936576374461419,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,179.6886,185.0833,161.162,1.0300224887387264,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,188.3284,193.8674,186.2642,1.0294113844252308,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,169.3326,177.4379,141.4853,1.047866145988037,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,208.6333,197.3484,177.8513,0.9459103558928016,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,207.1879,195.3688,176.1867,0.9429546757172852,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,208.1182,218.6762,162.0256,1.0507307815907942,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,175.3288,181.3115,155.4443,1.034122739480777,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,216.2522,204.4654,187.767,0.9454951166023046,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,212.0869,199.4076,182.1157,0.9402164822993948,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,215.5294,218.8295,211.846,1.015311595469984,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,164.6981,174.7694,135.9896,1.061150061469136,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,209.9587,199.109,177.1529,0.9483245945591939,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,93.5964,112.0731,51.3828,1.1974082208566972,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,211.1929,199.7416,177.3692,0.9457780022634378,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,146.5861,110.9144,51.1774,0.7566501819978144,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,212.8234,203.3649,192.4304,0.955557044218084,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,212.7004,202.2059,182.7705,0.9506606430892437,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,209.2053,198.3785,175.0293,0.9482479605045955,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,196.584,204.904,194.597,1.0423228693976982,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,210.3839,198.9659,177.6445,0.9457277817089246,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,167.9961,173.0559,144.6586,1.0301185501918286,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,162.3604,169.8099,161.5836,1.0458824870726946,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,209.4849,199.366,176.5311,0.9516962752365623,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,228.8834,234.5091,204.7368,1.0245788859105602,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,209.5744,202.3247,189.2504,0.9654075069979564,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,187.2872,213.4327,155.6854,1.1396010985288845,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,194.1381,200.5521,162.8556,1.0330383318213254,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,214.1497,201.9543,184.1256,0.943051982127213,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,216.6792,219.5396,214.5061,1.0132010778459535,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,158.5626,166.6971,152.7488,1.0513014982643984,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,210.8887,201.2338,178.2362,0.9542180261236471,Paprika Ripe vs Banana Unripe,B
banana_unripe,banana,unripe,164.5471,172.2618,161.3215,1.0468844419203716,Paprika Ripe vs Banana Unripe,B
